theta1,omega1,theta2,omega2,next_theta1,next_omega1,next_theta2,next_omega2,rollout
-0.604658095047504,5.341867425682164,2.1566430589996437,0.11646773849733005,-0.4927888271558245,5.391284526567971,2.1553072732321477,-0.2628234696980629,130
-0.4927888271558245,5.391284526567971,2.1553072732321477,-0.2628234696980629,-0.38021146229005953,5.411161090709586,2.145064100921243,-0.7366227913296143,130
-0.38021146229005953,5.411161090709586,2.145064100921243,-0.7366227913296143,-0.2675082033695638,5.406210096657357,2.124000112262882,-1.296817277343741,130
-0.2675082033695638,5.406210096657357,2.124000112262882,-1.296817277343741,-0.1550977137199973,5.383853129153422,2.0904711539708045,-1.9314011275627296,130
-0.1550977137199973,5.383853129153422,2.0904711539708045,-1.9314011275627296,-0.04323415311794532,5.354232097921645,2.043104020217932,-2.6244585549200625,130
-0.04323415311794532,5.354232097921645,2.043104020217932,-2.6244585549200625,0.06800673364342585,5.328761574412796,1.9808874414351345,-3.3580913731315833,131
0.06800673364342585,5.328761574412796,1.9808874414351345,-3.3580913731315833,0.17839842232325973,5.312280792157582,1.9040096294649953,-4.10379189669305,131
0.17839842232325973,5.312280792157582,1.9040096294649953,-4.10379189669305,0.2889282545231058,5.323855734153757,1.8109844115004896,-4.876219465354911,131
0.2889282545231058,5.323855734153757,1.8109844115004896,-4.876219465354911,0.4006412504238809,5.3753189386847415,1.7005092406569193,-5.683124732384686,131
0.4006412504238809,5.3753189386847415,1.7005092406569193,-5.683124732384686,0.5141163984400308,5.462762140259658,1.5724239867137002,-6.504091120226912,131
0.5141163984400308,5.462762140259658,1.5724239867137002,-6.504091120226912,0.629466655219531,5.566536269613332,1.4277109361143618,-7.29053482050314,131
0.629466655219531,5.566536269613332,1.4277109361143618,-7.29053482050314,0.7463389456438857,5.651251453706296,1.268494791966547,-7.965704794011934,131
0.7463389456438857,5.651251453706296,1.268494791966547,-7.965704794011934,0.8639141628281296,5.665777015724787,1.0980426740420115,-8.42468277072888,131
0.8639141628281296,5.665777015724787,1.0980426740420115,-8.42468277072888,0.9807753591724332,5.545409282178154,0.9210016889296762,-8.538940178897771,131
0.9807753591724332,5.545409282178154,0.9210016889296762,-8.538940178897771,1.0936440361675295,5.279457649179962,0.745318557973149,-8.303713858884294,131
1.0936440361675295,5.279457649179962,0.745318557973149,-8.303713858884294,1.2000566348705242,4.924435771243597,0.576616147797326,-7.86604054708357,131
1.2000566348705242,4.924435771243597,0.576616147797326,-7.86604054708357,1.2986655432082677,4.530180924983713,0.41779705730756833,-7.355131057545835,131
1.2986655432082677,4.530180924983713,0.41779705730756833,-7.355131057545835,1.388958198278179,4.135780859889062,0.26959164119189793,-6.872400086750281,131
1.388958198278179,4.135780859889062,0.26959164119189793,-6.872400086750281,1.4712254188825644,3.765881348885986,0.13065073969719126,-6.4828244809031075,131
1.4712254188825644,3.765881348885986,0.13065073969719126,-6.4828244809031075,1.5460279278655806,3.417953953655789,-0.0011636958347121806,-6.186281249012842,131
1.5460279278655806,3.417953953655789,-0.0011636958347121806,-6.186281249012842,1.6137709533408184,3.0880257267292874,-0.12774036843098574,-5.977223312273507,131
1.6137709533408184,3.0880257267292874,-0.12774036843098574,-5.977223312273507,1.6747937250723695,2.772770429870998,-0.2507927431104395,-5.847814498353927,131
1.6747937250723695,2.772770429870998,-0.2507927431104395,-5.847814498353927,1.7293730759266994,2.4688903345967743,-0.3718603270157861,-5.786419531939059,131
1.7293730759266994,2.4688903345967743,-0.3718603270157861,-5.786419531939059,1.7777272612925927,2.173736502496168,-0.49225006634352636,-5.7792949351766465,131
1.7777272612925927,2.173736502496168,-0.49225006634352636,-5.7792949351766465,1.8200293605656102,1.8881053494719995,-0.6129197279005042,-5.811583978963188,131
1.8200293605656102,1.8881053494719995,-0.6129197279005042,-5.811583978963188,1.856488557757462,1.6143089912077937,-0.7345291841009526,-5.867040253942767,131
1.856488557757462,1.6143089912077937,-0.7345291841009526,-5.867040253942767,1.8873830594451908,1.3551442903447217,-0.8574166616654032,-5.930295862829768,131
1.8873830594451908,1.3551442903447217,-0.8574166616654032,-5.930295862829768,1.9130601583042106,1.1138922686144972,-0.9815985195452946,-5.986871684054607,131
1.9130601583042106,1.1138922686144972,-0.9815985195452946,-5.986871684054607,1.933936233108306,0.8943181068393808,-1.106769248922972,-6.0231773717637225,131
1.933936233108306,0.8943181068393808,-1.106769248922972,-6.0231773717637225,1.9504922537567757,0.6991213307960875,-1.232373892646403,-6.029627774482353,132
1.9504922537567757,0.6991213307960875,-1.232373892646403,-6.029627774482353,1.963233619798658,0.5279265504945565,-1.3577791855492467,-6.003962129000474,132
1.963233619798658,0.5279265504945565,-1.3577791855492467,-6.003962129000474,1.9726688593718298,0.37908064831038035,-1.4823072975586256,-5.94734544890432,132
1.9726688593718298,0.37908064831038035,-1.4823072975586256,-5.94734544890432,1.9792835245269909,0.24955452758289612,-1.6053345260341478,-5.8644572117889195,132
1.9792835245269909,0.24955452758289612,-1.6053345260341478,-5.8644572117889195,1.9833455416150132,0.13445100383880804,-1.7264574467650058,-5.762450526381038,132
1.9833455416150132,0.13445100383880804,-1.7264574467650058,-5.762450526381038,1.9850621880696753,0.029337811361186072,-1.8453733103776548,-5.647900243154119,132
1.9850621880696753,0.029337811361186072,-1.8453733103776548,-5.647900243154119,1.984595304243439,-0.06957534588643183,-1.9618693572767811,-5.526606746695274,132
1.984595304243439,-0.06957534588643183,-1.9618693572767811,-5.526606746695274,1.9820612934074497,-0.16543679426004038,-2.0758228176453013,-5.40359595570528,132
1.9820612934074497,-0.16543679426004038,-2.0758228176453013,-5.40359595570528,1.9775311217515363,-0.26075289043516675,-2.1872009114443616,-5.2831193229985836,132
1.9775311217515363,-0.26075289043516675,-2.1872009114443616,-5.2831193229985836,1.971030318384211,-0.3573880214068696,-2.296060848413339,-5.1686538355032985,132
1.971030318384211,-0.3573880214068696,-2.296060848413339,-5.1686538355032985,1.9625389753326699,-0.4565646044897413,-2.4025498280698416,-5.062902014261204,132
1.9625389753326699,-0.4565646044897413,-2.4025498280698416,-5.062902014261204,1.9519917475427921,-0.5588630873179055,-2.5069050397097072,-4.9677919144277505,132
1.9519917475427921,-0.5588630873179055,-2.5069050397097072,-4.9677919144277505,1.9392782043502168,-0.6642277341220462,-2.609452905267428,-4.884476782223288,132
1.9392782043502168,-0.6642277341220462,-2.609452905267428,-4.884476782223288,1.9243182039274291,-0.7730956266683763,-2.7104448629086284,-4.8135197926498225,132
1.9243182039274291,-0.7730956266683763,-2.7104448629086284,-4.8135197926498225,1.9070510587272689,-0.8858197956450775,-2.810092919885178,-4.755792501180076,132
1.9070510587272689,-0.8858197956450775,-2.810092919885178,-4.755792501180076,1.8873938342239664,-1.002077839852554,-2.908690567032779,-4.712245479764317,132
1.8873938342239664,-1.002077839852554,-2.908690567032779,-4.712245479764317,1.8652752546619924,-1.12148500534453,-3.0065442806219274,-4.6837422993922715,132
1.8652752546619924,-1.12148500534453,-3.0065442806219274,-4.6837422993922715,1.8406357030560556,-1.2435941854280501,-3.1039735223579075,-4.671059530093106,132
1.8406357030560556,-1.2435941854280501,-3.1039735223579075,-4.671059530093106,1.8134272211911056,-1.3678959206634773,-3.2013107393807934,-4.67488674093544,132
1.8134272211911056,-1.3678959206634773,-3.2013107393807934,-4.67488674093544,1.78361350962233,-1.4938183988644944,-3.2989013642654497,-4.695826500027342,132
1.78361350962233,-1.4938183988644944,-3.2989013642654497,-4.695826500027342,1.7511699276751562,-1.620727455098105,-3.397103815021531,-4.734394374516327,132
1.7511699276751562,-1.620727455098105,-3.397103815021531,-4.734394374516327,1.7160834934452516,-1.747926571684631,-3.4962894950934817,-4.791018930589361,132
1.7160834934452516,-1.747926571684631,-3.4962894950934817,-4.791018930589361,1.678352883798522,-1.8746568781977135,-3.5968427933605374,-4.866041733472858,132
1.678352883798522,-1.8746568781977135,-3.5968427933605374,-4.866041733472858,1.637989571406622,-2.0001165884497705,-3.6991592738827377,-4.959677963934919,132
1.637989571406622,-2.0001165884497705,-3.6991592738827377,-4.959677963934919,1.5950292027823634,-2.123708731305754,-3.8036192642947797,-5.07151786039874,133
1.5950292027823634,-2.123708731305754,-3.8036192642947797,-5.07151786039874,1.5495184448002959,-2.244912097852692,-3.9105937545756113,-5.200785151318754,133
1.5495184448002959,-2.244912097852692,-3.9105937545756113,-5.200785151318754,1.5015107427447605,-2.363345133405612,-4.020431974771791,-5.346220663569117,133
1.5015107427447605,-2.363345133405612,-4.020431974771791,-5.346220663569117,1.4510698926620673,-2.478769490171893,-4.133455724313797,-5.5061435832162555,133
1.4510698926620673,-2.478769490171893,-4.133455724313797,-5.5061435832162555,1.3982769242374724,-2.5912175354261064,-4.249968130443583,-5.678381618468455,133
1.3982769242374724,-2.5912175354261064,-4.249968130443583,-5.678381618468455,1.3431744823865006,-2.701701772670751,-4.3701812005215235,-5.858158460232257,133
1.3431744823865006,-2.701701772670751,-4.3701812005215235,-5.858158460232257,1.2857800717884087,-2.8113517434831934,-4.494188708883715,-6.040226088518573,133
1.2857800717884087,-2.8113517434831934,-4.494188708883715,-6.040226088518573,1.2260903112858061,-2.921302531340269,-4.621967328443872,-6.219170066201651,133
1.2260903112858061,-2.921302531340269,-4.621967328443872,-6.219170066201651,1.1640809338846552,-3.0326947616182807,-4.753376630693321,-6.389409539019077,133
1.1640809338846552,-3.0326947616182807,-4.753376630693321,-6.389409539019077,1.0997067867542714,-3.146674601593002,-4.8881590857010035,-6.5451972355717665,133
1.0997067867542714,-3.146674601593002,-4.8881590857010035,-6.5451972355717665,1.0329018312273224,-3.264393760439675,-5.0259400621134755,-6.680619467323976,133
1.0329018312273224,-3.264393760439675,-5.0259400621134755,-6.680619467323976,0.9635791427998299,-3.387009489233009,-5.166227827154906,-6.789596128603295,133
0.9635791427998299,-3.387009489233009,-5.166227827154906,-6.789596128603295,0.8916309111311675,-3.515684580947185,-5.308413546627077,-6.865880696600648,133
0.8916309111311675,-3.515684580947185,-5.308413546627077,-6.865880696600648,0.8169284400440626,-3.651587370455851,-5.451771284909388,-6.903060231370295,133
0.8169284400440626,-3.651587370455851,-5.451771284909388,-6.903060231370295,0.7393221475245939,-3.795891734532124,-5.595458004958849,-6.8945553758298335,133
0.7393221475245939,-3.795891734532124,-5.595458004958849,-6.8945553758298335,0.6586415365361606,-3.9497065168585443,-5.738515406786014,-6.833724234546957,133
0.6586415365361606,-3.9497065168585443,-5.738515406786014,-6.833724234546957,0.5747170928812217,-4.109156244531112,-5.879930792423736,-6.721132716058143,133
0.5747170928812217,-4.109156244531112,-5.879930792423736,-6.721132716058143,0.48747280638140156,-4.268673908120708,-6.018528638419811,-6.560437536874672,133
0.48747280638140156,-4.268673908120708,-6.018528638419811,-6.560437536874672,0.3969316661458637,-4.424292009779167,-6.153209662568013,-6.354435081224819,133
0.3969316661458637,-4.424292009779167,-6.153209662568013,-6.354435081224819,0.3032086926506956,-4.5719777359639,-6.283048380016634,-6.107600468745508,133
0.3032086926506956,-4.5719777359639,-6.283048380016634,-6.107600468745508,0.20651093773890916,-4.707632957437895,-6.40729310326848,-5.826087554482308,133
0.20651093773890916,-4.707632957437895,-6.40729310326848,-5.826087554482308,0.1071374846204407,-4.827094229269711,-6.5253659421808745,-5.517728928889438,133
0.1071374846204407,-4.827094229269711,-6.5253659421808745,-5.517728928889438,0.005479447872150822,-4.926132790833489,-6.636862803965656,-5.1920359178297595,133
0.005479447872150822,-4.926132790833489,-6.636862803965656,-5.1920359178297595,-0.0979800265621763,-5.000454565808941,-6.74155339318918,-4.860198582574783,133
-0.0979800265621763,-5.000454565808941,-6.74155339318918,-4.860198582574783,-0.20269615039937927,-5.047899642448877,-6.839378521427597,-4.532183933333618,134
-0.20269615039937927,-5.047899642448877,-6.839378521427597,-4.532183933333618,-0.3081225133168185,-5.06849627017021,-6.930474602657246,-4.215696152868017,134
-0.3081225133168185,-5.06849627017021,-6.930474602657246,-4.215696152868017,-0.4136869854792304,-5.061979609758944,-7.0151855465645045,-3.9189243445819697,134
-0.4136869854792304,-5.061979609758944,-7.0151855465645045,-3.9189243445819697,-0.5188138139740063,-5.02838182582972,-7.094036456901443,-3.648917421558124,134
-0.5188138139740063,-5.02838182582972,-7.094036456901443,-3.648917421558124,-0.6229520732442788,-4.9680988176656165,-7.167622846616486,-3.4110165064753257,134
-0.6229520732442788,-4.9680988176656165,-7.167622846616486,-3.4110165064753257,-0.7255774970364901,-4.882165894541754,-7.236590648950968,-3.2086128018978552,134
-0.7255774970364901,-4.882165894541754,-7.236590648950968,-3.2086128018978552,-0.826192478400392,-4.772257775725286,-7.301636217439133,-3.0431475902754275,134
-0.826192478400392,-4.772257775725286,-7.301636217439133,-3.0431475902754275,-0.9243260696890461,-4.640688590475403,-7.363506325908132,-2.914112233943192,134
-0.9243260696890461,-4.640688590475403,-7.363506325908132,-2.914112233943192,-1.0195339825588232,-4.49041187804333,-7.422998168478025,-2.8190481751217336,134
-1.0195339825588232,-4.49041187804333,-7.422998168478025,-2.8190481751217336,-1.1114039055966074,-4.324918055840317,-7.48094345733799,-2.7536129088227783,134
-1.1114039055966074,-4.324918055840317,-7.48094345733799,-2.7536129088227783,-1.1996589396215307,-4.146511992084825,-7.537873460173965,-2.7128904834679783,134
-1.1996589396215307,-4.146511992084825,-7.537873460173965,-2.7128904834679783,-1.2840888265439185,-3.9576779667525255,-7.5941577889439715,-2.6916186155980055,134
-1.2840888265439185,-3.9576779667525255,-7.5941577889439715,-2.6916186155980055,-1.364509708199746,-3.7610082944339682,-7.6501321445595725,-2.6848391690981,134
-1.364509708199746,-3.7610082944339682,-7.6501321445595725,-2.6848391690981,-1.4407788181544734,-3.558822619844938,-7.706058094478422,-2.6881638872584364,134
-1.4407788181544734,-3.558822619844938,-7.706058094478422,-2.6881638872584364,-1.5127944817030456,-3.353167917826455,-7.762123072704266,-2.697774392774121,134
-1.5127944817030456,-3.353167917826455,-7.762123072704266,-2.697774392774121,-1.580496115869891,-3.145818493344775,-7.8184403797869395,-2.710422187745195,134
-1.580496115869891,-3.145818493344775,-7.8184403797869395,-2.710422187745195,-1.6438642294089227,-2.9382759814913877,-7.875049182822373,-2.7234286536766317,134
-1.6438642294089227,-2.9382759814913877,-7.875049182822373,-2.7234286536766317,-1.7029197218784915,-2.7317683371616983,-7.931915641969561,-2.734702749137604,134
-1.7029197218784915,-2.7317683371616983,-7.931915641969561,-2.734702749137604,-1.7576952614468133,-2.5271868495545493,-7.988986277312777,-2.7434531324514393,134
-1.7576952614468133,-2.5271868495545493,-7.988986277312777,-2.7434531324514393,-1.8082358398630474,-2.325119564413517,-8.046209545682308,-2.7496585072670396,134
-1.8082358398630474,-2.325119564413517,-8.046209545682308,-2.7496585072670396,-1.8545985342130742,-2.1259903981206985,-8.103533339012733,-2.7534377304570428,134
-1.8545985342130742,-2.1259903981206985,-8.103533339012733,-2.7534377304570428,-1.896844994834652,-1.930066141598297,-8.160915254295366,-2.7551809149273736,134
-1.896844994834652,-1.930066141598297,-8.160915254295366,-2.7551809149273736,-1.9350414453174174,-1.7374564603086227,-8.218322593578257,-2.7555494296172443,134
-1.9350414453174174,-1.7374564603086227,-8.218322593578257,-2.7555494296172443,-1.9692586825028855,-1.5481138942540915,-8.27573236396619,-2.755475899499155,134
-1.9692586825028855,-1.5481138942540915,-8.27573236396619,-2.755475899499155,-1.9995658648320795,-1.3618780520497706,-8.333141844280293,-2.7560305269664873,135
-1.9995658648320795,-1.3618780520497706,-8.333141844280293,-2.7560305269664873,-2.026023783040488,-1.1785380189650176,-8.390578494716046,-2.7582377027971714,135
-2.026023783040488,-1.1785380189650176,-8.390578494716046,-2.7582377027971714,-2.0486899640651948,-0.9978329488794104,-8.448087086797036,-2.7631029944047696,135
-2.0486899640651948,-0.9978329488794104,-8.448087086797036,-2.7631029944047696,-2.0676162113852485,-0.8194568080631243,-8.505727814842611,-2.7715663955476755,135
-2.0676162113852485,-0.8194568080631243,-8.505727814842611,-2.7715663955476755,-2.0828433048514015,-0.6426729802731728,-8.563477177084728,-2.784831260238065,135
-2.0828433048514015,-0.6426729802731728,-8.563477177084728,-2.784831260238065,-2.094410716599401,-0.4673564739311482,-8.621477855917089,-2.8033546469711643,135
-2.094410716599401,-0.4673564739311482,-8.621477855917089,-2.8033546469711643,-2.102357928471687,-0.29365082765392925,-8.679923658312006,-2.827111868313994,135
-2.102357928471687,-0.29365082765392925,-8.679923658312006,-2.827111868313994,-2.1067219789787783,-0.1216550534355808,-8.73897614790929,-2.855874713715482,135
-2.1067219789787783,-0.1216550534355808,-8.73897614790929,-2.855874713715482,-2.107537463299272,0.048576363352645924,-8.798764645016254,-2.8892114495064636,135
-2.107537463299272,0.048576363352645924,-8.798764645016254,-2.8892114495064636,-2.1048365332798444,0.21703346396231316,-8.859386226607713,-2.9264868188996815,135
-2.1048365332798444,0.21703346396231316,-8.859386226607713,-2.9264868188996815,-2.098648897435251,0.3837508162677975,-8.920905726325989,-2.966862041989786,135
-2.098648897435251,0.3837508162677975,-8.920905726325989,-2.966862041989786,-2.089001820948325,0.5488075147662878,-8.983355734480904,-3.009294815753335,135
-2.089001820948325,0.5488075147662878,-8.983355734480904,-3.009294815753335,-2.075920125669981,0.7123271805777888,-9.046736598049781,-3.052539314048792,135
-2.075920125669981,0.7123271805777888,-9.046736598049781,-3.052539314048792,-2.059426190119211,0.8744779614451156,-9.111016420677451,-3.0951461876165314,135
-2.059426190119211,0.8744779614451156,-9.111016420677451,-3.0951461876165314,-2.0395399494830855,1.0354725317339009,-9.176131062676243,-3.1354625640788325,135
-2.0395399494830855,1.0354725317339009,-9.176131062676243,-3.1354625640788325,-2.0162788956167548,1.195568092432587,-9.24198414102599,-3.1716320479398816,135
-2.0162788956167548,1.195568092432587,-9.24198414102599,-3.1716320479398816,-1.9896580770434484,1.355066371152435,-9.30844702937403,-3.201594720585774,135
-1.9896580770434484,1.355066371152435,-9.30844702937403,-3.201594720585774,-1.959690098954474,1.5143136221275144,-9.375358858035199,-3.2230871402845125,135
-1.959690098954474,1.5143136221275144,-9.375358858035199,-3.2230871402845125,-1.926385123209219,1.6737006262147105,-9.442526513991842,-3.2336423421860054,135
-1.926385123209219,1.6737006262147105,-9.442526513991842,-3.2336423421860054,-1.8897508683351494,1.8336626908937226,-9.5097246408938,-3.2305898383220706,135
-1.8897508683351494,1.8336626908937226,-9.5097246408938,-3.2305898383220706,-1.8497926095278097,1.9946796502670652,-9.576695639058427,-3.211055617606432,135
-1.8497926095278097,1.9946796502670652,-9.576695639058427,-3.211055617606432,-1.8065131049036502,2.1572774571919653,-9.643149495236912,-3.171964699311949,135
-1.8065131049036502,2.1572774571919653,-9.643149495236912,-3.171964699311949,-1.7598499291764045,2.3231750071103567,-9.708642519999628,-3.111898970103988,135
-1.7598499291764045,2.3231750071103567,-9.708642519999628,-3.111898970103988,-1.709676596747221,2.494477558215279,-9.772660696923401,-3.030059956139097,135
-1.709676596747221,2.494477558215279,-9.772660696923401,-3.030059956139097,-1.6558669518039106,2.672476701053965,-9.834731905283569,-2.924725143005061,136
-1.6558669518039106,2.672476701053965,-9.834731905283569,-2.924725143005061,-1.5982688356618489,2.858276019796592,-9.894351228027,-2.7946357871788456,136
-1.5982688356618489,2.858276019796592,-9.894351228027,-2.7946357871788456,-1.5367131144640631,3.052536769502151,-9.95100126519799,-2.63957147816548,136
-1.5367131144640631,3.052536769502151,-9.95100126519799,-2.63957147816548,-1.4710392628337607,3.255987531561698,-10.004225092376922,-2.4586917955156893,136
-1.4710392628337607,3.255987531561698,-10.004225092376922,-2.4586917955156893,-1.4010456775194444,3.4675931757632146,-10.053462466851842,-2.2557721373653434,136
-1.4010456775194444,3.4675931757632146,-10.053462466851842,-2.2557721373653434,-1.3265568700715331,3.684315873176971,-10.098240885653523,-2.040402682146596,136
-1.3265568700715331,3.684315873176971,-10.098240885653523,-2.040402682146596,-1.2474984826555824,3.902543011904324,-10.138401106422101,-1.8238822367081684,136
-1.2474984826555824,3.902543011904324,-10.138401106422101,-1.8238822367081684,-1.16389735914942,4.11808885107724,-10.17409736183609,-1.6192133183350914,136
-1.16389735914942,4.11808885107724,-10.17409736183609,-1.6192133183350914,-1.0758815451431487,4.326194520858296,-10.205797359612362,-1.4411021547487062,136
-1.0758815451431487,4.326194520858296,-10.205797359612362,-1.4411021547487062,-0.983680287939145,4.521528022440676,-10.234282282506161,-1.3059586841066633,136
-0.983680287939145,4.521528022440676,-10.234282282506161,-1.3059586841066633,-0.8876240365520581,4.698184228048177,-10.260646788311101,-1.2318965550029224,136
-0.8876240365520581,4.698184228048177,-10.260646788311101,-1.2318965550029224,-0.7881444417088124,4.849684880935203,-10.28629900985916,-1.2387331264677541,136
-0.7881444417088124,4.849684880935203,-10.28629900985916,-1.2387331264677541,-0.685754255654472,4.969911990274222,-10.312913411849499,-1.3474587248548004,136
-0.685754255654472,4.969911990274222,-10.312913411849499,-1.3474587248548004,-0.5811593772742586,5.058151934112671,-10.342729664594978,-1.5660662304599005,136
-0.5811593772742586,5.058151934112671,-10.342729664594978,-1.5660662304599005,-0.4751206485758143,5.117079007516448,-10.378285054420438,-1.890836205958058,136
-0.4751206485758143,5.117079007516448,-10.378285054420438,-1.890836205958058,-0.36821738768988127,5.151347099422597,-10.42186243522841,-2.3158951698409957,136
-0.36821738768988127,5.151347099422597,-10.42186243522841,-2.3158951698409957,-0.26084335493196764,5.16759724419766,-10.475480620791311,-2.8333578921137352,136
-0.26084335493196764,5.16759724419766,-10.475480620791311,-2.8333578921137352,-0.1532067528023503,5.174457621637685,-10.540894384751423,-3.433327394294592,136
-0.1532067528023503,5.174457621637685,-10.540894384751423,-3.433327394294592,-0.045330225986073724,5.182543556968216,-10.619594460620904,-4.103894949415176,136
-0.045330225986073724,5.182543556968216,-10.619594460620904,-4.103894949415176,0.06294913864704998,5.2044575208443025,-10.712807541781782,-4.831140082020394,136
0.06294913864704998,5.2044575208443025,-10.712807541781782,-4.831140082020394,0.17197981204244162,5.254789129350493,-10.821496281485961,-5.599130568168448,136
0.17197981204244162,5.254789129350493,-10.821496281485961,-5.599130568168448,0.28235640911409327,5.346816608748264,-10.94637448009094,-6.393760653479483,136
0.28235640911409327,5.346816608748264,-10.94637448009094,-6.393760653479483,0.39505441107594913,5.476990269119902,-11.088106881050699,-7.213616911910671,136
0.39505441107594913,5.476990269119902,-11.088106881050699,-7.213616911910671,0.5107230973315497,5.628763456904566,-11.246882830830021,-8.022569126205223,136
0.5107230973315497,5.628763456904566,-11.246882830830021,-8.022569126205223,0.6294683458466908,5.7611971178832695,-11.421742837422576,-8.734242848673777,137
0.6294683458466908,5.7611971178832695,-11.421742837422576,-8.734242848673777,0.7500996695621851,5.798654016100418,-11.60899375368487,-9.189254558917778,137
0.7500996695621851,5.798654016100418,-11.60899375368487,-9.189254558917778,0.869945796334171,5.67719999204933,-11.801882645549002,-9.258814851607212,137
0.869945796334171,5.67719999204933,-11.801882645549002,-9.258814851607212,0.9852895558867618,5.38835150090899,-11.991638610432647,-8.94237609238959,137
0.9852895558867618,5.38835150090899,-11.991638610432647,-8.94237609238959,1.0936150083449034,5.000447999153573,-12.17266339676961,-8.414077420577618,137
1.0936150083449034,5.000447999153573,-12.17266339676961,-8.414077420577618,1.1935322355802853,4.575895205517924,-12.34220595914123,-7.830519902163505,137
1.1935322355802853,4.575895205517924,-12.34220595914123,-7.830519902163505,1.28457089396317,4.159057483437499,-12.499861754204973,-7.302456009611641,137
1.28457089396317,4.159057483437499,-12.499861754204973,-7.302456009611641,1.3671568841364146,3.773978852140493,-12.647486891277179,-6.890097376455044,137
1.3671568841364146,3.773978852140493,-12.647486891277179,-6.890097376455044,1.4420090624489337,3.4146362154134424,-12.787677786245972,-6.585598024874443,137
1.4420090624489337,3.4146362154134424,-12.787677786245972,-6.585598024874443,1.509574738829226,3.0747911207146066,-12.922567822270473,-6.377525723109097,137
1.509574738829226,3.0747911207146066,-12.922567822270473,-6.377525723109097,1.5702229510376728,2.7505468772376838,-13.054022599855706,-6.254095306470775,137
1.5702229510376728,2.7505468772376838,-13.054022599855706,-6.254095306470775,1.6242576005512803,2.439025249449142,-13.183639335600574,-6.200259375573058,137
1.6242576005512803,2.439025249449142,-13.183639335600574,-6.200259375573058,1.6718679316013005,2.1377528094385245,-13.312845286945144,-6.200110351927434,137
1.6718679316013005,2.1377528094385245,-13.312845286945144,-6.200110351927434,1.7132758878735181,1.8488830448496234,-13.442548693192643,-6.235159230866357,137
1.7132758878735181,1.8488830448496234,-13.442548693192643,-6.235159230866357,1.748919124116866,1.5786302623194133,-13.57295411524451,-6.282519082508326,137
1.748919124116866,1.5786302623194133,-13.57295411524451,-6.282519082508326,1.7792559904196945,1.3315557627901584,-13.704086894175617,-6.324022905294107,137
1.7792559904196945,1.3315557627901584,-13.704086894175617,-6.324022905294107,1.804760661969137,1.110463920733684,-13.835804446151997,-6.3464322139876375,137
1.804760661969137,1.110463920733684,-13.835804446151997,-6.3464322139876375,1.8259231390511073,0.916402184151381,-13.967796262430841,-6.341437039676034,137
1.8259231390511073,0.916402184151381,-13.967796262430841,-6.341437039676034,1.8432492470503008,0.7486610745742055,-14.099583909360499,-6.30565592976959,137
1.8432492470503008,0.7486610745742055,-14.099583909360499,-6.30565592976959,1.8572606364501947,0.6047741870626766,-14.230521028380476,-6.240635948001777,137
1.8572606364501947,0.6047741870626766,-14.230521028380476,-6.240635948001777,1.8684939623271282,0.48052623708860975,-14.359796037899109,-6.1528327514853896,137
1.8684939623271282,0.48052623708860975,-14.359796037899109,-6.1528327514853896,1.8773456141787201,0.37138859146292,-14.4869275676448,-6.049765571643771,137
1.8773456141787201,0.37138859146292,-14.4869275676448,-6.049765571643771,1.8840436925025263,0.27313759287239553,-14.61180857151328,-5.9377928220072445,137
1.8840436925025263,0.27313759287239553,-14.61180857151328,-5.9377928220072445,1.8887730630008341,0.18169910478186396,-14.73431846600325,-5.823228791681813,137
1.8887730630008341,0.18169910478186396,-14.73431846600325,-5.823228791681813,1.8916387483706714,0.0937492760317408,-14.854459722927707,-5.7110818893613375,138
1.8916387483706714,0.0937492760317408,-14.854459722927707,-5.7110818893613375,1.89268574870791,0.006770923667604262,-14.972322792927999,-5.605002035577399,138
1.89268574870791,0.006770923667604262,-14.972322792927999,-5.605002035577399,1.8919153072679675,-0.08110143365923184,-15.088060532151578,-5.507595325280949,138
1.8919153072679675,-0.08110143365923184,-15.088060532151578,-5.507595325280949,1.8892952136467172,-0.171264605967931,-15.201869224034715,-5.4207180982481376,138
1.8892952136467172,-0.171264605967931,-15.201869224034715,-5.4207180982481376,1.884763945684674,-0.2643183644535558,-15.31398961572207,-5.345347231138492,138
1.884763945684674,-0.2643183644535558,-15.31398961572207,-5.345347231138492,1.8782544834125956,-0.3606447411687068,-15.424674767138974,-5.282211596899404,138
1.8782544834125956,-0.3606447411687068,-15.424674767138974,-5.282211596899404,1.8696976664482012,-0.46051790016857097,-15.534184687541622,-5.231901794918556,138
1.8696976664482012,-0.46051790016857097,-15.534184687541622,-5.231901794918556,1.8590221939961715,-0.5641041375109219,-15.64278633551707,-5.194870151023921,138
1.8590221939961715,-0.5641041375109219,-15.64278633551707,-5.194870151023921,1.8461546248481493,-0.6714618812561193,-15.750753618983232,-5.171430717483763,138
1.8461546248481493,-0.6714618812561193,-15.750753618983232,-5.171430717483763,1.8310193773827381,-0.7825416914671088,-15.858367395188894,-5.161759273006639,138
1.8310193773827381,-0.7825416914671088,-15.858367395188894,-5.161759273006639,1.8135387295655039,-0.8971862602094243,-15.965915470713693,-5.1658933227413915,138
1.8135387295655039,-0.8971862602094243,-15.965915470713693,-5.1658933227413915,1.7936328189489732,-1.0151304115511832,-16.073692601468135,-5.18373209827716,138
